"","Country","Detailed.production.source","Aqua.Cap.items","Mean.Trophic.Level","Taxon","Total.production","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"94","Algeria","Imports,Capture","Mackerel",3.58941587113114,"Fish,Marine fish",7766.2444,300,320,290,182.66,230,260,300,302,304,310,0,0,0,0,0,0,0,0,0,15.96,667.66,0,973,434,248,0,29.26,0,962.92,0,0,59.52,7.98,42.56,16.96,7.98,14.3,72.18,139.94,204.84,443.2,236.66,240,150.6644
"95","Algeria","Imports,Capture","Jack and horse mackerel",3.59829791818203,"Fish,Marine fish",336571.81,1868,1568,1368,1597,1980,2310,2660,2681,2702,2720,4221,4491,5208,3612,4000,3500,4500,5000,7000,6552,3644,5491,4827,6212,7702,8174,7088,7867,5975,10590,18695,27607,31990,18564,11145,11339,11992,12253,8302,6822,9687.27,7081.45,11297,12689.09
"96","Algeria","Capture,Aquaculture","European seabass",3.5,"Marine fish,Marine fish",1418.95,0,0,0,0,0,0,0,0,2,4,5,6,7,5,2,4,3,6,5,10,10,10,0,0,0,0,0,3,3,3,0,9,10.34,103.69,172.5,117.31,206.04,3.2,250.12,123,91.08,92.12,136.04,16.51
"97","Algeria","Imports,Capture","European pilchard",3.1,"Fish,Marine fish",2132884.74,21069,27753,19707,21479,26650,31100,35820,36098,36375,36620,40323,68485,85307,65531,58000,52000,60000,63000,87000,58989,49906,49142,49295,56724,47677,58966,72547,70258,63796,69512,83928,73703,40047,55523,31219,33975,31873,36169,35762,36514,33142.28,42589.67,50853,28457.79
"98","Algeria","Capture,Aquaculture","European eel",3.6,"Marine fish,Freshwater fish",904.95,0,0,0,0,0,0,0,0,44,34,82,69,72,53,46,22,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0.22,15,64.41,60,71,98,99.1,83.34,75.86,12.09
"99","Algeria","Imports,Capture,Capture,Capture,Capture,Capture,Capture","Crustacean",2.5,"Crustacean,Crustacean,Crustacean,Crustacean,Crustacean,Crustacean,Crustacean",132781.0285,1426,1578,1776,1740,2080,2458,2878,2921,2947,3000,6052,7186,1956,2754,2510,2045,2149,2375,2658,1496,2145,2547,3497,2711,3359,2322,2116,1937,2190,2178.9701,1706,1736,2122.9701,2984.9701,2552.9701,3087,5077.4576,4863.3102,5161.042,4589.1503,5100.9142,5057.9088,6028.845,3724.52
"100","Algeria","Imports,Capture","Common sole",3.2,"Fish,Marine fish",15628.56,240,225,260,248,310,360,410,413,416,420,372,798,774,374,350,280,320,350,400,363,398,349,360,407,488,369,462,700,958,322,245,217,259,292,148,220,206,245,217,296,211.95,267.42,192,116.19
"101","Algeria","Imports,Capture,Capture,Capture,Capture","Cephalopod",3,"Cephalopod,Cephalopod,Cephalopod,Cephalopod,Cephalopod",39237.33,0,0,0,0,0,0,0,0,0,0,0,0,0,755,650,550,585,658,795,613,843,1021,1440,1118,1056,939,1119,1551,1349,1703,1234,2257,1246,1557,1159,1346,1818,1699,1310,1654,818.38,3305.41,1803.14,1285.4
"102","Algeria","Imports","Yellowfin tuna",4.4,"Fish",4361.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,263,30,0,113,419,20,0,86,0,0,0,0,0,2,0,18,2613,707.44
"103","Algeria","Capture","Whiting",4.4,"Marine fish",5137.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,966,510,539,342,343,195,252,266,307.89,345.18,313,0
"104","Algeria","Capture","White seabream",3.4,"Marine fish",987.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,94,30,61,49,59,71,120,118.86,118.12,124,85.39
"105","Algeria","Imports","Tuna and bonito and billfish",4.41545802002638,"Fish",1327.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327.34,0,0
"106","Algeria","Imports","Tuna",4.41419355212676,"Fish",330815.5629,904.4,933.04,904.4,1133.16,0,0,0,0,869.68,3366.44,3302.66,4240,2798,3455,1952,0,58.52,231.42,1296.34,6896.1,2876.1,2408.6,4044.68,2242.66,3827.4,5086.4,4715.16,5028.42,4983.24,6604.2,9786.14,15952.02,10600.1,14060.78,20000.54,16938.86,15053.64,21356.48,20312.61,27038.67,23093.24,17595.88,12555.82,32312.7629
"107","Algeria","Imports","Trout and char",4.07308571312929,"Fish",177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,8,12,150,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"108","Algeria","Imports","Tilapia and catfish and carp",2.5434191644055,"Fish",185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.25,123.75,0,0,0,0,0,0
"109","Algeria","Capture","Surmullet",3.5,"Marine fish",60933.06,783,898,860,1090,1350,1580,1820,1834,1848,1860,1577,1807,1736,1267,1250,1000,1300,1400,1800,1576,1950,1320,1480,1420,2170,2081,2140,1775,1665,1625,1795,1862,1624,933,817,999,926,757,698,893,971.02,888.88,780,727.16
"110","Algeria","Imports","Southern bluefin tuna",3.9,"Fish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0
"111","Algeria","Capture","Shark and ray and skate",4.16153846153846,"Marine fish",14068.72,91,230,350,270,340,390,450,453,456,460,0,0,0,0,474,709,751,1127,1200,1000,965,415,867,854,331,679,519,25,12,30,11,11,34,59,41,53,39,41,44,56,61.35,48.88,62,59.49
"112","Algeria","Imports","Seabream",3.63903005392303,"Fish",1060.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,117,282,372,43,37,184.44
"113","Algeria","Imports","Seabass",3.57754369767593,"Fish",801.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,52,97,52,27,26,6,15,0,3,6,39,92,196,50,22,108.16
"114","Algeria","Imports","Sardine and sardinella and sprat",2.93709866150701,"Fish",80471.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,77.14,728.84,1301.92,1419.42,943.88,1988.2,947.16,1557.88,774.84,1004.52,1482.34,1926.68,3864.94,5944.38,4693.06,8669.66,4943.76,2488.82,8000.84,3920.76,2604.96,6346.94,6375.76,5058.16,2883,507.39
"115","Algeria","Capture","Sardine and Pilchard",3.3,"Marine fish",83488.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,3200,2500,2700,2900,3500,2012,1182,1261,2279,2634,2608,1074,1541,2006,0,0,0,1449,1621,1060,6689,7830,7483,6834,6547,6281,1138.48,826.06,748,221.36
"116","Algeria","Capture","Sardine",3.3,"Marine fish",524372.51,232,860,754,1294,1600,1870,2160,2177,2194,2210,4550,3490,4388,2809,5000,4000,9000,10000,13000,17887,8150,15741,9992,11393,20399,33748,24480,26397,22516,22942,23527,16853,22826,16176,11124,13431,17300,12920,11993,12873,18789.98,18104.02,18493,24729.51
"117","Algeria","Capture","Sand steenbras",3.4,"Marine fish",196.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,19,12,11,9,10,11,11,11.73,34.2,17,32.6
"118","Algeria","Imports","Salmonids",4.22855634639059,"Fish",6695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,424,0,35,192,552,363,381,102,0,0,0,0,0,0,124,11,19,1706,1178,2049,0,167,29,5,0
"119","Algeria","Imports","Salmon",4.27000745885248,"Fish",820.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,120,125,197.5,176.25,167.5,18.75,13
"120","Algeria","Capture","Salema",2,"Marine fish",1387.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,239,125,143,132,115,110,76,97.7,105.97,89,87.16
"121","Algeria","Capture","Saddled seabream",3.4,"Marine fish",304.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,46,20,32,21,18,26,35,41.93,19.07,10,19.43
"122","Algeria","Capture","Red scorpionfish",4.3,"Marine fish",2022.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,361,272,109,88,97,71,155,98,134.76,150.69,187,107.08
"123","Algeria","Imports","Rays and skates Rajidae",4.03547921672379,"Fish",230.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,20,43,51,47,6,10.16
"124","Algeria","Capture","Ray and stingray and manta",4.03333333333333,"Marine fish",9406.18,130,172,196,220,270,320,370,373,376,380,0,0,0,0,0,0,0,0,0,124,272,120,450,207,191,298,491,641,330,344,359,399,383,255,173,192,173,144,130,163,173.78,208.91,246,131.49
"125","Algeria","Capture","Porgy and seabream",3.55,"Marine fish",33480,0,0,0,0,0,0,0,0,0,0,0,0,0,7273,5200,4500,5000,5500,6000,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","Algeria","Capture","Plain bonito",4.5,"Marine fish",1822.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,135,198,153,92,119,224,128,216,135,145,128,0,0,0,0,0,0,27,7,9,7,3,3,2,2.17,1.32,0,0.74
"127","Algeria","Imports","Pilchards Sardinops spp",2.8,"Fish",3186.68,516.04,5.32,0,1178.38,0,0,0,0,550.62,885.78,50.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","Algeria","Aquaculture","Pike-perch",4,"Freshwater fish",181.66,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,2,5,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,2.98,4.9,12.74,16.12,10.3,12.42,8.2,10,10,9.87,50.13
"129","Algeria","Imports","Pacific salmons",4.14807843788623,"Fish",185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,15,25,0,14,32,60,1,9,0,10,9,4,0,0,1,0
"130","Algeria","Capture","Nursehound",4,"Marine fish",3143.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,139,197,113,210,305,232,229,316,349.88,415.22,358,230.18
"131","Algeria","Aquaculture","North African catfish",3.8,"Freshwater fish",578.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,310.5,238.28
"132","Algeria","Imports","Nile perch and snakeheads Channa spp",4.21667674466189,"Fish",2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,7,147,1190,1157,0,0,0
"133","Algeria","Capture","Monkfish",4.5,"Marine fish",1304.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,119,161,119,79,78,59,107,134,99.29,124.31,93,106.59
"134","Algeria","Aquaculture","Long-finned charr",3.7,"Freshwater fish",103.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.39
"135","Algeria","Capture","Little tunny",4.5,"Marine fish",8624.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,585,495,459,552,554,448,384,562,494,407,148,7,158,116,187,96,142,119,131,98,6,157,341,204,268,444,298,242.34
"136","Algeria","Capture","Leerfish",4.5,"Marine fish",104.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,25,3,7,4,23,0.03,0.04,0,5.3
"137","Algeria","Imports","Hake",4.21002262280324,"Fish",57200.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,116,363,962,1347,1727,1371,2347,3955,4446,2514,1897,1623,1073,2233,1816,2158,1254,1896,7477.5,3638.5,3616.25,4229.25,2729.25,2400.64
"138","Algeria","Capture","Grouper",4.05,"Marine fish",1220.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,267,198,173,85,53,51,41,27,43.93,47.54,26,7.97
"139","Algeria","Capture","Greater forkbeard",3.7,"Marine fish",918.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,19,39,16,26,42,55,48,79,13,4,2,17,72,66,62,61.16,87.8,104,96.92
"140","Algeria","Capture","Greater amberjack",4.5,"Marine fish",5086.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,32,19,48,75,99,341,542,686,719,441,255,231,0,67,220,243,110,149,136,154,93.09,118.24,106,115.6
"141","Algeria","Aquaculture","Grass carp",2,"Freshwater fish",9894.01,0,0,0,0,0,0,0,0,2,14,42,122,166,252,281,46,113,180,278,270,235,235,218,184,255,324,342,369,548,331,216,316,400,340,240,400,490,370,270,0,0,0,2045.01,0
"142","Algeria","Aquaculture","Gilthead seabream",3.7,"Marine fish",5659.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,8,18,26,32,34,1,1,1,0,0,3.49,28.33,64.93,109.18,161.35,348.64,650.82,270,270,270,1756.02,1600.22
"143","Algeria","Aquaculture","Freshwater fish",2.54209651709718,"Freshwater fish",1525.06,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,2,0,15,2,3,3,3,0,0,0,0,0,1,1,1,40,23,366.19,257.35,180.11,145.82,71.87,121.61,91.08,57.03,60,60,0,0
"144","Algeria","Aquaculture","Freshwater bream",3.1,"Freshwater fish",154.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.12,30.06,10.91,69.6,0,0,0,0,10.01
"145","Algeria","Imports","Flatfish",3.90179595267129,"Fish",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,283,144,37,138,61,35,111,18,43,2,61,115,141,104,67,73.25,200.5,171.5,118.75,10,96
"146","Algeria","Imports","Fish",3.44121161326702,"Fish",179808.1463,0,0,0,0,0,1994.58,2921.82,3727,3390,7801.74,13233.8,3717.76,0,784.18,0,0,0,0,0,2625.17,733.05,849.47,1402.4,2227.67,960,1132.99,1621.8,5307.62,7104.23,5191.57,8439.5,7890.03,8338.96,12585.42,13630.67,16433.12,4069.83,3553.72,9909.04,2708.81,7387.59,11168.7,9378.53,9655.7263
"147","Algeria","Capture","European hake",4.4,"Marine fish",44900.22,850,950,1192,1739,2160,2520,2900,2922,2944,2960,1139,2081,1806,828,850,650,900,1000,1200,1115,1154,1012,1310,1681,3,196,209,31,22,12,44,193,96,307,288,383,515,670,888,905,674.42,619.95,511,469.85
"148","Algeria","Capture","European conger",4.3,"Marine fish",262.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,36,18,18,18,13,17,17,12.19,10.99,17,64.56
"149","Algeria","Capture","European barracuda",4,"Marine fish",7090.64,0,0,0,0,0,0,0,0,0,0,0,0,0,518,400,300,200,100,100,0,0,0,0,6,47,392,447,721,618,546,398,302,301,251,300,248,96,126,127,106,92.38,173.71,93,81.55
"150","Algeria","Capture","European anchovy",3.1,"Marine fish",139666.06,3339,4382,2734,3290,4080,4760,5480,5522,5564,5610,4813,1736,947,2692,2500,2000,2350.54,2544.9,3440.78,1901.72,1330,1855,3511,3141,5721,6085,2182,1674.34,1374,3119,1542,1382,2170.88,3176.72,2015,2708,2242.44,990,2192,3013,1660.39,3462.45,3304,10127.9
"151","Algeria","Capture","Dogfish shark",4.5,"Marine fish",425.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,117,68,32,26,23,14,20,15,1.29,1,10,0.2
"152","Algeria","Imports","Dogfish and other sharks",4.30191852360143,"Fish",4129.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,72,248,328,171,143,150,66,314,430,235,122,149,246,136,103,96,72,151,220,94,48,412.25,110
"153","Algeria","Aquaculture","Crucian carp",3.1,"Freshwater fish",201.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.44
"154","Algeria","Capture","Common pandora",3.5,"Marine fish",77505.05,3752,3567,3613,3676,4560,5320,6130,6177,6224,6270,0,0,0,0,0,0,0,0,0,1204,1633,2661,1503,1145,1518,1339,1515,2082,1361,1494,1206,973,951,588,547,848,1265,1033,930,638,464.55,486.14,450,381.36
"155","Algeria","Capture","Common dentex",4.5,"Marine fish",101.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,15,11,11,8,12,9,2.44,2.51,5,5.59
"156","Algeria","Aquaculture","Common carp",3.1,"Freshwater fish",1026.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.52
"157","Algeria","Imports","Cod and hake and haddock",4.13647975253697,"Fish",5958.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249.25,1961.5,654,916,949.25,128.5,64,36.08
"158","Algeria","Imports","Catfish",3.59658684575278,"Fish",13705.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,930,1517.75,1755,2102.75,2607.75,1500,2693.95
"159","Algeria","Imports","Carps and eels and snakeheads",2.54046911012255,"Fish",17580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652.5,7518.75,3013.75,1971.25,1342.5,43.75,37.5,0
"160","Algeria","Aquaculture","Carps",2.73333333333333,"Freshwater fish",11092.34,0,0,0,0,0,0,0,0,15,54,79,20,19,30,17,0,0,0,2,3,3,3,1,1,1,2,2,7,6,6,0,0,1643.71,1014.39,716.78,1210.44,1456.21,1114.67,771.96,721.2,737,709,571,154.98
"161","Algeria","Capture","Bullet tuna",4.4,"Marine fish",17714.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,270,348,306,230,237,179,299,173,225,230,481,588,391,547,586,477,1134,806,970,1119,1236,577,1025,1984,1591.69,231.12,799,500.94
"162","Algeria","Imports","Bonito Sarda spp",4.49069423508899,"Fish",1040.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.06,0
"163","Algeria","Capture","Bogue",2.8,"Marine fish",117338.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282,1425,1631,3234,3452,4132,4135,4697,6951,5819,6597,5677,4972,7661,6618,6545,7288,6467,4989,3975,4563,4352.65,3566.78,3148,3161.45
"164","Algeria","Imports","Blue whitings",4.01294210613684,"Fish",6982.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,408,772,1009,1209,1380,857,1271.09
"165","Algeria","Aquaculture","Bighead carp",2.8,"Freshwater fish",121.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.81
"166","Algeria","Aquaculture","Barbel",3.1,"Freshwater fish",1828.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.38,269.62,197.99,167.52,185.27,179.05,126,130,130,78.57,178.35
"167","Algeria","Capture","Axillary seabream",3.8,"Marine fish",694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","Algeria","Imports","Atlantic salmon and Danube salmon",4.5,"Fish",425.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,29,40,68,117,160.19
"169","Algeria","Capture","Atlantic mackerel",3.6,"Marine fish",36619.85,265,124,214,513,640,750,860,867,874,880,342,1575,387,367,350,299,382,379,539,1243,590,750,1055,1053,1144,1167,567,3403,1688,817,791,932,3108,761,435,738,330,213,501,490,2944.86,405.13,401,485.86
"170","Algeria","Capture","Atlantic bonito",4.5,"Marine fish",26330.04,143,206,196,515,640,740,860,867,874,880,459,203,625,1528,1307,261,315,471,418,506,277,357,511,475,405,350,597,839,609,575,684,910,1042,976,1009,355,353,614,504,716,452.04,593,811,302
"171","Algeria","Capture","Atlantic bluefin tuna",4.5,"Marine fish",28248.79,49,40,20,150,190,220,250,252,254,260,566,420,677,820,782,800,1104,1097,1560,156,156,157,1947,2142,2330,2012,1710,1015,1208,950,1019,819,359,0,19,39,69,61,122,303,131,591,875,738.79
"172","Algeria","Imports","Argentine hake",4.2,"Fish",988.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,553.31
"173","Algeria","Imports","Albacore",4.3,"Fish",64303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,1,0,0,40,51,562,1882,8045,5842,6972,6210,1818,1256,1620,2299,739,2568,2063,3481,5546,4374,5475,3039,0
"174","Algeria","Imports","Alaska pollock",3.6,"Fish",2160.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5,126.25,205,329.25,330,248.75,745,33.325
"175","Angola","Imports,Aquaculture","Tilapia",2.05202552492501,"Fish,Freshwater fish",137892.5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,50,92,162.25,315.5,589,543,632,250,300,300,300,47,47963.25,33585,17569.5,7430,13616.75,14132.3415
"176","Angola","Imports,Capture","Skipjack tuna",4.4,"Fish,Marine fish",60560.4608,1514,4036,3501,3628,3482,2532,2257,318,46,6078.76,3450.16,5567.58,30,85,69,720.36,706,13,7,3,15,52,2,32,0,687,500.78,14,297.28,0,0,0,0,50,662,156,100,514,17,864,1348,9091,3144,5157.5408
"177","Angola","Imports,Capture","Seabream",3.41874913763249,"Fish,Marine fish",0,0,713,532,276,156,414,232,232,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,93,105,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
"178","Angola","Capture,Capture","Sardine",3.16666666666667,"Marine fish,Marine fish",2505663,21085,47949,46092,22490,22752,49385,27661,34,12586,28735,21590,7961,24287,19940,11905,18054,14742,12357,19731,34211,17484,21014,45483,57579,108211,57549,28513,44887,58569,46000,50000,66837,68049,74184,79000,84000,89000,94000,98110,205556,144257,195294,137885,170655
"179","Angola","Capture,Capture","Marine fish",3.53605623961099,"Marine fish,Marine fish",1891656.05,2208,1796,4996,4241,940,2636,4010,46095,65179,37424,30331,71678,38606,45635,42588,53399,53026,52634,64541,43461,79674,72363,40530,30249,29536.25,74548.25,76066,17015.5,32086.75,19187,22758,38032,39703,37710,47755,61290,71154,78091,46782,52862,95670,46148,84207,32814.3
"180","Angola","Imports,Capture","Freshwater fish",2.90526646002897,"Fish,Freshwater fish",484986.02,7000,7000,7000,7000,7500,7500,7500,7500,7500,7500,8000,8000,8000,8000,8000,7000,7000,7000,7000,6000,6000,6000,6000,6000,7000,8000,9000,10000,10000,10000,10504,9024,8025,5848,10000,14000,18000,23000,28887,38514,18061,23601,29021,23501.02
"181","Angola","Imports,Capture","Flatfish",3.70182253995482,"Fish,Marine fish",121283.76,335,216,368,72,50,40,82,82,8,27,37,13,15,33,323,235,467,784,428,23,195,0,453,483,228,1143,2795,3051,2623,2000,1304,12236,3804,3481,3828,4101,4432,4756,5107,1048,3454,15736,29440,12446.76
"182","Angola","Imports,Capture,Capture,Capture,Capture,Capture,Capture,Capture","Crustacean",2.5,"Crustacean,Crustacean,Crustacean,Crustacean,Crustacean,Crustacean,Crustacean,Crustacean",29597.379,329,90,253,98,456,88,58,58,32,883,75,168,0,194,623,241,371,1514,1944,1011.27,1142.9335,0,0,131.9153,1002.6909,1812.8869,2494.5335,2742.4318,2298.1213,789.3231,0,1390.94,197.78,1012.86,2301.34,3712.48,4103.1,4363.59,7611.17,4390.67,0,0,0,0
"183","Angola","Imports,Capture","Croaker",3.78504780684204,"Fish,Marine fish",312731.84,0,0,0,0,0,0,0,0,0,0,0,111,172,1427,1139,1071,1044,1745,2962,1035,4044,1606,7095,8936,8336,8928,26362,19163,18620,17109,19428,15324,22721,19141,17700,16250,14800,13350,11921,3412,9791,10000,3331,4657.84
"184","Angola","Imports,Capture,Capture,Capture,Capture,Capture","Cephalopod",3,"Cephalopod,Cephalopod,Cephalopod,Cephalopod,Cephalopod,Cephalopod",22196,508,214,95,18,24,72,87,87,14,3,0,0,27,1,22,0,341,44,0,0,0,0,0,0,0,0,0,1003,109,475,1271,37,517,1590,1849,2239,2239,2407,3023,1100,1263,3710,4062,1692
"185","Angola","Imports,Aquaculture","Catfish",3.59429221638831,"Fish,Freshwater fish",4898.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,6,10,10,10,10,10,10,10,1193.25,1657,442.5,431.75,756.5,329.0175
"186","Angola","Capture","Yellowtail amberjack",4.2,"Marine fish",2093,0,0,0,4,35,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,1226
"187","Angola","Capture","Yellowfin tuna",4.4,"Marine fish",23977.45,1005,2085,2296,904,558,959,1467,788,237,350,59,51,246,67,292,510,441,211,137,216,78,70,115,170,0,34,34,34,15,111,669,405,98,701,520,485,191,0,541,575,485,4787,1374,131.45
"188","Angola","Capture","West coast sole",3.5,"Marine fish",48944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8287,6800,6987,10218,868,831,800,800,800,750,0,731,1912,7536,0,1855
